"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP"
"293","Kyle Burroughs","VAN","D","48","734.33333333333","2","2","2","0","4","19.05"
"401","Fredrik Olofsson","DAL","L","28","282.26666666667","1","3","3","0","4","50.00"
"445","Jakub Zboril","BOS","D","22","251.1","1","3","1","2","4","36.36"
"484","Dennis Gilbert","CGY","D","23","262.5","1","3","1","2","4","36.36"
"488","Austin Czarnik","DET","C","29","297.41666666667","3","1","1","0","4","44.44"
"496","Colton White","ANA","D","46","607.8","0","4","2","2","4","20.00"
"542","Kale Clague","BUF","D","33","484.06666666667","0","4","0","4","4","16.67"
"559","Givani Smith","DET, FLA","R","36","249.15","1","3","2","1","4","57.14"
"596","Vincent Desharnais","EDM","D","36","402.51666666667","0","4","3","1","4","20.00"
"603","Matt Luff","DET","R","19","186.38333333333","2","2","2","0","4","80.00"
"662","Robin Salo","NYI","D","11","114.83333333333","2","2","1","1","4","57.14"
"724","Alexander Alexeyev","WSH","D","32","479.71666666667","0","4","2","2","4","20.00"
"765","Tyler Tucker","STL","D","26","364.78333333333","1","3","0","3","4","33.33"
"783","Egor Zamula","PHI","D","14","178.31666666667","0","4","2","2","4","57.14"
"822","Nicholas Robertson","TOR","L","15","142.7","1","3","0","3","4","66.67"
"825","Jakob Pelletier","CGY","L","24","281.75","1","3","1","2","4","50.00"
"885","Tyson Foerster","PHI","R","8","106.55","2","2","2","0","4","57.14"
"909","Matt Kiersted","FLA","D","20","186.21666666667","1","3","2","1","4","40.00"
"929","Nick Cicek","S.J","D","16","217.28333333333","0","4","1","3","4","100.00"
"930","Jesper Froden","SEA","R","14","137.2","0","4","2","2","4","57.14"
"941","Ben Meyers","COL","C","39","360.66666666667","4","0","0","0","4","44.44"
"944","Marcus Bjork","CBJ","D","33","486.83333333333","2","2","1","1","4","25.00"
"145","Patrik Nemeth","ARI","D","75","1067.0166666667","0","3","1","2","3","12.00"
"230","Luke Glendening","DAL","C","70","661.28333333333","1","2","0","2","3","30.00"
"232","Ryan Murray","EDM","D","13","159.81666666667","0","3","2","1","3","60.00"
"288","Buddy Robinson","CHI","R","9","102.2","1","2","1","1","3","75.00"
"294","Andreas Johnsson","N.J, S.J","L","13","153.41666666667","0","3","1","2","3","75.00"
"317","Michael McCarron","NSH","R","32","290.01666666667","2","1","1","0","3","50.00"
"326","Nic Petan","MIN","C","10","111.83333333333","1","2","1","1","3","42.86"
"332","Zach Sanford","NSH","L","16","186.71666666667","2","1","1","0","3","60.00"
"358","Ryan Carpenter","NYR","C","22","176.28333333333","1","2","1","1","3","50.00"
"389","Andreas Englund","CHI, COL","D","47","530.11666666667","0","3","2","1","3","21.43"
"399","Mark Friedman","PIT","D","23","301.46666666667","1","2","1","1","3","25.00"
"425","Darren Raddysh","T.B","D","17","261.28333333333","1","2","1","1","3","23.08"
"426","Dryden Hunt","COL, NYR, TOR","L","37","295.48333333333","3","0","0","0","3","60.00"
"513","Philippe Myers","T.B","D","11","120.13333333333","1","2","0","2","3","42.86"
"545","Kieffer Bellows","NYI, PHI","L","28","256.9","3","0","0","0","3","50.00"
"558","Logan Stanley","WPG","D","19","233.6","1","2","1","1","3","33.33"
"594","Tanner Laczynski","PHI","C","32","289.78333333333","2","1","1","0","3","75.00"
"597","Casey Fitzgerald","BUF, FLA","D","27","276.16666666667","0","3","2","1","3","27.27"
"601","Michael Carcone","ARI","L","9","110.1","2","1","0","1","3","50.00"
"602","Dylan Coghlan","CAR","D","17","196.21666666667","0","3","2","1","3","37.50"
"610","Justin Danforth","CBJ","R","6","63.683333333333","2","1","1","0","3","75.00"
"651","Aleksi Heponiemi","FLA","C","10","84.066666666667","1","2","1","1","3","75.00"
"658","Josh Norris","OTT","C","8","100.7","2","1","0","1","3","75.00"
"671","Radim Simek","S.J","D","44","581.95","1","2","2","0","3","18.75"
"701","Parker Kelly","OTT","L","55","450.35","1","2","0","2","3","42.86"
"754","Michael Kesselring","ARI","D","9","133.45","0","3","3","0","3","60.00"
"758","Lawrence Pilut","BUF","D","17","196.1","1","2","0","2","3","33.33"
"775","Tim Berni","CBJ","D","59","950.86666666667","1","2","1","1","3","9.68"
"781","Jake Christiansen","CBJ","D","24","340.7","0","3","1","2","3","25.00"
"785","Samuel Fagemo","L.A","L","9","70.433333333333","2","1","1","0","3","100.00"
"788","Joe Snively","WSH","C","12","148.53333333333","2","1","1","0","3","37.50"
"805","Samuel Bolduc","NYI","D","17","215.31666666667","2","1","1","0","3","30.00"
"887","Wyatt Kaiser","CHI","D","9","146.25","0","3","0","3","3","60.00"
"906","Daniil Miromanov","VGK","D","14","215.45","1","2","2","0","3","50.00"
"919","Aatu Raty","NYI, VAN","C","15","117.78333333333","2","1","1","0","3","100.00"
"943","Filip Roos","CHI","D","17","251.53333333333","1","2","0","2","3","33.33"
"945","Pavol Regenda","ANA","L","14","135.48333333333","1","2","1","1","3","75.00"
"13","Alex Goligoski","MIN","D","46","706.91666666667","0","2","2","0","2","9.52"
"28","Patric Hornqvist","FLA","R","22","147.51666666667","1","1","1","0","2","66.67"
"47","Justin Braun","PHI","D","51","670.83333333333","0","2","2","0","2","9.09"
"61","Max Pacioretty","CAR","L","5","45.283333333333","2","0","0","0","2","100.00"
"66","Wayne Simmonds","TOR","R","18","132.51666666667","0","2","1","1","2","50.00"
"84","Marco Scandella","STL","D","20","298.68333333333","1","1","1","0","2","10.53"
"93","Jordie Benn","TOR","D","12","167.15","1","1","1","0","2","28.57"
"110","Zack Kassian","ARI","R","51","461.55","2","0","0","0","2","40.00"
"127","Byron Froese","VGK","C","9","84.633333333333","1","1","1","0","2","100.00"
"134","Andrew Agozzino","S.J","L","4","56.1","0","2","1","1","2","100.00"
"250","Derrick Pouliot","S.J","D","8","123.6","0","2","1","1","2","33.33"
"301","Jonny Brodzinski","NYR","C","17","150.01666666667","1","1","0","1","2","40.00"
"304","John Hayden","SEA","C","7","55.383333333333","2","0","0","0","2","100.00"
"352","Ross Johnston","NYI","L","16","124.08333333333","0","2","2","0","2","50.00"
"355","Joel Hanley","DAL","D","26","298.85","0","2","1","1","2","16.67"
"466","Austin Wagner","CHI","L","7","84.116666666667","1","1","1","0","2","100.00"
"471","Guillaume Brisebois","VAN","D","17","241.58333333333","1","1","0","1","2","25.00"
"477","Kyle Capobianco","WPG","D","14","158.48333333333","2","0","0","0","2","28.57"
"485","Gabriel Carlsson","WSH","D","6","74.483333333333","0","2","1","1","2","66.67"
"498","Christian Wolanin","VAN","D","16","220.33333333333","0","2","1","1","2","25.00"
"546","Beck Malenstyn","WSH","L","9","85.5","1","1","1","0","2","66.67"
"557","Victor Mete","TOR","D","11","129.85","0","2","0","2","2","25.00"
"576","Alex Nylander","PIT","L","9","108.95","1","1","0","1","2","40.00"
"587","Otto Koivula","NYI","L","8","48.016666666667","0","2","0","2","2","100.00"
"630","Urho Vaakanainen","ANA","D","23","360.46666666667","0","2","1","1","2","33.33"
"656","Jack Rathbone","VAN","D","11","140.08333333333","1","1","0","1","2","28.57"
"698","Mac Hollowell","TOR","D","6","75.383333333333","0","2","1","1","2","33.33"
"733","Grigori Denisenko","FLA","L","18","168","0","2","1","1","2","50.00"
"757","Jordan Gross","NSH","D","15","238.55","2","0","0","0","2","18.18"
"778","Egor Sokolov","OTT","L","5","32.8","1","1","1","0","2","50.00"
"798","Kaedan Korczak","VGK","D","10","168.18333333333","0","2","1","1","2","28.57"
"815","Henry Thrun","S.J","D","8","142.63333333333","0","2","1","1","2","28.57"
"821","Thomas Harley","DAL","D","6","96.216666666667","0","2","1","1","2","28.57"
"845","Zac Jones","NYR","D","16","232.71666666667","1","1","0","1","2","25.00"
"851","Lukas Rousek","BUF","R","2","22.616666666667","1","1","0","1","2","66.67"
"866","Tyler Kleven","OTT","D","8","103.8","0","2","1","1","2","50.00"
"878","Alexander Holtz","N.J","R","19","157.15","1","1","1","0","2","50.00"
"879","Thomas Bordeleau","S.J","C","8","103.71666666667","0","2","1","1","2","100.00"
"928","Simon Edvinsson","DET","D","9","147.08333333333","2","0","0","0","2","40.00"
"938","Shane Wright","SEA","C","8","64.433333333333","1","1","0","1","2","40.00"
"948","Hunter McKown","CBJ","C","12","124.8","0","2","1","1","2","50.00"
"63","Jake Muzzin","TOR","D","4","52.833333333333","0","1","1","0","1","50.00"
"99","Kyle Clifford","TOR","L","2","15.816666666667","0","1","0","1","1","100.00"
"100","Alex Chiasson","DET","R","20","177.48333333333","0","1","0","1","1","50.00"
"165","Dylan McIlrath","WSH","D","6","67.916666666667","0","1","0","1","1","50.00"
"174","Kevin Gravel","NSH","D","23","298.45","0","1","1","0","1","20.00"
"190","Joseph Cramarossa","MIN","C","4","30.5","1","0","0","0","1","100.00"
"195","Andy Andreoff","NYI","C","3","20.383333333333","0","1","0","1","1","100.00"
"198","Mike Reilly","BOS","D","10","148.91666666667","0","1","0","1","1","16.67"
"271","Connor Carrick","BOS","D","1","16","0","1","1","0","1","33.33"
"273","Dominic Toninato","WPG","C","5","39.016666666667","0","1","0","1","1","50.00"
"298","Tucker Poolman","VAN","D","3","36.85","0","1","1","0","1","100.00"
"323","Laurent Dauphin","ARI","C","21","216.18333333333","1","0","0","0","1","33.33"
"325","Steven Santini","STL","D","4","47.083333333333","0","1","1","0","1","50.00"
"369","Haydn Fleury","T.B","D","29","340.06666666667","0","1","0","1","1","16.67"
"427","Luke Philp","CHI","C","3","34.2","0","1","1","0","1","50.00"
"441","Travis Dermott","VAN","D","11","136.55","1","0","0","0","1","20.00"
"462","Parker Wotherspoon","NYI","D","12","156.4","0","1","0","1","1","14.29"
"505","Brett Seney","CHI","L","7","85.45","1","0","0","0","1","50.00"
"516","Kevin Rooney","CGY","C","17","143.91666666667","0","1","1","0","1","25.00"
"518","Kyle Criscuolo","S.J","C","1","11.75","1","0","0","0","1","100.00"
"531","Libor Hajek","NYR","D","16","209.68333333333","1","0","0","0","1","14.29"
"550","William Lockwood","VAN","R","13","125.53333333333","0","1","0","1","1","100.00"
"556","William Bitten","STL","C","4","26.583333333333","0","1","1","0","1","100.00"
"588","Joona Koppanen","BOS","L","5","45.033333333333","0","1","0","1","1","100.00"
"592","Oskar Steen","BOS","C","3","27.466666666667","1","0","0","0","1","50.00"
"622","Cale Fleury","SEA","D","12","153.61666666667","0","1","0","1","1","20.00"
"633","Jonas Rondbjerg","VGK","R","13","121.43333333333","0","1","1","0","1","100.00"
"648","Joel Teasdale","MTL","L","2","20.5","0","1","0","1","1","100.00"
"685","Olle Lycksell","PHI","R","8","83.916666666667","0","1","0","1","1","100.00"
"688","Samuel Walker","MIN","C","9","94.25","0","1","1","0","1","50.00"
"692","Carson Meyer","CBJ","R","14","129.76666666667","0","1","1","0","1","50.00"
"694","David Gust","CHI","R","4","50.666666666667","1","0","0","0","1","50.00"
"699","Trey Fix-Wolansky","CBJ","R","9","105.31666666667","1","0","0","0","1","50.00"
"700","Kristian Reichel","WPG","C","2","21.116666666667","0","1","0","1","1","100.00"
"748","Jacob Bernard-Docker","OTT","D","19","290.43333333333","0","1","0","1","1","14.29"
"750","Ty Smith","PIT","D","9","130","1","0","0","0","1","16.67"
"763","Damien Giroux","MIN","C","1","12.866666666667","0","1","0","1","1","100.00"
"770","Cole Koepke","T.B","L","17","151.86666666667","1","0","0","0","1","33.33"
"776","John Leonard","NSH","L","6","66.466666666667","1","0","0","0","1","100.00"
"782","Brayden Pachal","VGK","D","10","153.01666666667","0","1","0","1","1","25.00"
"789","Corey Schueneman","MTL","D","7","101.58333333333","0","1","0","1","1","25.00"
"793","Nolan Foote","N.J","L","6","43.283333333333","1","0","0","0","1","50.00"
"803","Nikita Okhotiuk","N.J","D","10","114","1","0","0","0","1","16.67"
"814","Drew Helleson","ANA","D","3","40.466666666667","1","0","0","0","1","50.00"
"817","Ville Heinola","WPG","D","10","118.61666666667","0","1","1","0","1","33.33"
"823","Egor Afanasyev","NSH","L","17","179.61666666667","1","0","0","0","1","33.33"
"833","Jordan Spence","L.A","D","6","71.15","0","1","1","0","1","33.33"
"839","Joona Luoto","CBJ","L","7","84.233333333333","1","0","0","0","1","50.00"
"842","Aidan McDonough","VAN","L","6","54.1","1","0","0","0","1","100.00"
"843","Tyler Angle","CBJ","C","2","22.25","1","0","0","0","1","100.00"
"847","Matej Blumel","DAL","R","6","55.866666666667","1","0","0","0","1","100.00"
"848","Nick Abruzzese","TOR","C","2","16.383333333333","0","1","1","0","1","100.00"
"852","Nikita Nesterenko","ANA","C","9","113.56666666667","1","0","0","0","1","50.00"
"853","Nikolai Knyzhov","S.J","D","12","171.13333333333","1","0","0","0","1","33.33"
"860","Marco Rossi","MIN","C","19","207.26666666667","0","1","1","0","1","33.33"
"861","Sean Farrell","MTL","C","6","74.483333333333","1","0","0","0","1","100.00"
"888","Justin Richards","CBJ","C","2","18.3","0","1","0","1","1","100.00"
"894","Radim Zohorna","CGY, TOR","L","10","80.033333333333","1","0","0","0","1","33.33"
"897","Bobby McMann","TOR","C","10","103.31666666667","0","1","0","1","1","50.00"
"898","Billy Sweezey","CBJ","D","9","131.8","0","1","0","1","1","33.33"
"915","William Eklund","S.J","L","8","115.83333333333","1","0","0","0","1","50.00"
"918","Luke Hughes","N.J","D","2","30.65","0","1","0","1","1","100.00"
"924","Matthew Knies","TOR","L","3","36.066666666667","0","1","1","0","1","50.00"
"925","Brandt Clarke","L.A","D","9","106.43333333333","0","1","1","0","1","12.50"
"931","Vincent Iorio","WSH","D","3","39.433333333333","0","1","1","0","1","33.33"
"939","Lucas Condotta","MTL","C","1","11.033333333333","1","0","0","0","1","100.00"
"942","Milos Kelemen","ARI","L","14","105.38333333333","1","0","0","0","1","100.00"
"949","Akito Hirose","VAN","D","7","99.35","0","1","0","1","1","50.00"
"950","Jake Livingstone","NSH","D","5","75.266666666667","0","1","0","1","1","50.00"
"951","Cole McWard","VAN","D","5","69.05","1","0","0","0","1","100.00"
"25","Darren Helm","COL","C","11","82.833333333333","0","0","0","0","0","0.00"
"27","Anton Stralman","BOS","D","8","115.3","0","0","0","0","0","0.00"
"53","Brad Malone","EDM","C","10","64.183333333333","0","0","0","0","0","-"
"68","Jason Demers","EDM","D","1","10.733333333333","0","0","0","0","0","-"
"90","Mark Borowiecki","NSH","D","4","34.316666666667","0","0","0","0","0","0.00"
"157","Riley Sheahan","BUF","C","2","16.266666666667","0","0","0","0","0","-"
"158","Chris Wagner","BOS","R","1","11.816666666667","0","0","0","0","0","-"
"178","Taylor Fedun","PIT","D","4","43.483333333333","0","0","0","0","0","0.00"
"193","Steven Fogarty","MIN","C","2","19.3","0","0","0","0","0","-"
"233","Alex Galchenyuk","COL","C","11","73.116666666667","0","0","0","0","0","-"
"238","Brendan Gaunce","CBJ","C","5","48.866666666667","0","0","0","0","0","-"
"272","Charles Hudon","COL","L","9","85.866666666667","0","0","0","0","0","0.00"
"281","Connor Brown","WSH","R","4","48.866666666667","0","0","0","0","0","0.00"
"291","Anton Blidh","COL","L","14","91.333333333333","0","0","0","0","0","-"
"327","Gustav Olofsson","SEA","D","3","35.416666666667","0","0","0","0","0","0.00"
"328","Dillon Heatherington","OTT","D","3","27.633333333333","0","0","0","0","0","-"
"351","Jean-Sebastien Dea","ARI","C","4","37.8","0","0","0","0","0","0.00"
"353","Dakota Mermis","MIN","D","2","27.083333333333","0","0","0","0","0","-"
"391","Roland McKeown","NSH","D","6","72.783333333333","0","0","0","0","0","0.00"
"395","Justin Kirkland","ANA","C","7","50.466666666667","0","0","0","0","0","0.00"
"407","Max Willman","PHI","C","9","80.333333333333","0","0","0","0","0","0.00"
"410","CJ Suess","S.J","L","1","5.7333333333333","0","0","0","0","0","-"
"411","Dysin Mayo","ARI","D","15","152.23333333333","0","0","0","0","0","0.00"
"414","Rourke Chartier","OTT","C","6","50.366666666667","0","0","0","0","0","0.00"
"419","Ondrej Kase","CAR","R","1","9.1333333333333","0","0","0","0","0","-"
"422","Matthew Highmore","STL","C","2","18.833333333333","0","0","0","0","0","0.00"
"423","Bokondji Imama","ARI","L","5","37.333333333333","0","0","0","0","0","-"
"424","Hayden Hodgson","PHI","R","1","4.6333333333333","0","0","0","0","0","-"
"430","Cole Bardreau","NYI","C","1","6.6166666666667","0","0","0","0","0","-"
"431","Nikita Soshnikov","NYI","R","3","26.4","0","0","0","0","0","-"
"460","Glenn Gawdin","ANA","C","3","21.866666666667","0","0","0","0","0","-"
"465","Noah Juulsen","VAN","D","12","161.86666666667","0","0","0","0","0","0.00"
"479","Jacob Larsson","OTT","D","7","80.183333333333","0","0","0","0","0","0.00"
"515","Dan Renouf","BOS","D","1","8.9166666666667","0","0","0","0","0","-"
"523","Maxime Lajoie","CAR","D","3","22.95","0","0","0","0","0","-"
"524","Lucas Johansen","WSH","D","2","25.316666666667","0","0","0","0","0","-"
"530","Frederic Allard","MTL","D","3","39.4","0","0","0","0","0","0.00"
"535","Markus Niemelainen","EDM","D","23","210.01666666667","0","0","0","0","0","0.00"
"541","Tyler Benson","EDM","L","2","12.066666666667","0","0","0","0","0","-"
"547","Riley Tufte","DAL","L","3","23.666666666667","0","0","0","0","0","-"
"565","Dennis Cholowski","NYI","D","2","20.416666666667","0","0","0","0","0","0.00"
"569","Henrik Borgstrom","WSH","C","1","8.1666666666667","0","0","0","0","0","-"
"575","Jacob Moverare","L.A","D","2","29.466666666667","0","0","0","0","0","0.00"
"581","Drake Caggiula","PIT","C","4","26.4","0","0","0","0","0","0.00"
"583","Fredrik Karlstrom","DAL","C","5","47.15","0","0","0","0","0","0.00"
"585","Lucas Carlsson","FLA","D","2","19.5","0","0","0","0","0","-"
"593","Matthew Phillips","CGY","C","2","12.383333333333","0","0","0","0","0","-"
"595","Mikhail Maltsev","COL","L","5","32.983333333333","0","0","0","0","0","-"
"600","Jeremy Davies","BUF","D","1","8.4666666666667","0","0","0","0","0","-"
"607","Jeffrey Viel","S.J","L","4","35.866666666667","0","0","0","0","0","0.00"
"608","Alex Barré-Boulet","T.B","C","1","9.9166666666667","0","0","0","0","0","-"
"613","Vinni Lettieri","BOS","C","1","9.8333333333333","0","0","0","0","0","-"
"624","Jake Leschyshyn","NYR, VGK","C","35","311.51666666667","0","0","0","0","0","0.00"
"647","Shane Bowers","COL","C","1","1.7666666666667","0","0","0","0","0","-"
"653","Dmitri Samorukov","STL","D","2","29.7","0","0","0","0","0","-"
"663","Lias Andersson","L.A","C","1","8.6166666666667","0","0","0","0","0","-"
"666","Nick DeSimone","CGY","D","4","41.466666666667","0","0","0","0","0","0.00"
"683","Marian Studenic","DAL","L","3","26.016666666667","0","0","0","0","0","-"
"684","Arnaud Durandeau","NYI","L","4","47.616666666667","0","0","0","0","0","0.00"
"689","Nick Swaney","MIN","R","1","9.2166666666667","0","0","0","0","0","-"
"703","Austin Strand","ANA","D","5","61.366666666667","0","0","0","0","0","-"
"704","James Hamblin","EDM","L","10","80.033333333333","0","0","0","0","0","0.00"
"708","Sheldon Rempal","VGK","R","1","7.7333333333333","0","0","0","0","0","-"
"721","Filip Kral","TOR","D","2","18.05","0","0","0","0","0","0.00"
"727","Alec Regula","CHI","D","4","57.75","0","0","0","0","0","-"
"730","Jonathan Gruden","PIT","C","3","14.566666666667","0","0","0","0","0","-"
"732","Filip Hallander","PIT","C","2","15.716666666667","0","0","0","0","0","-"
"735","Sampo Ranta","COL","L","6","43.833333333333","0","0","0","0","0","0.00"
"741","Gabriel Fortier","T.B","L","1","8.4166666666667","0","0","0","0","0","-"
"743","Benoit-Olivier Groulx","ANA","C","2","22.883333333333","0","0","0","0","0","0.00"
"746","Adam Ginning","PHI","D","1","15.566666666667","0","0","0","0","0","0.00"
"753","Jan Jenik","ARI","R","2","11.716666666667","0","0","0","0","0","-"
"760","Semyon Der-Arguchintsev","TOR","C","1","6.3666666666667","0","0","0","0","0","0.00"
"761","Nathan Smith","ARI","C","4","29.366666666667","0","0","0","0","0","-"
"771","Spencer Stastney","NSH","D","8","122.33333333333","0","0","0","0","0","0.00"
"774","Hugh McGing","STL","L","1","9.0833333333333","0","0","0","0","0","-"
"786","Jacob Lucchini","OTT","C","11","108.25","0","0","0","0","0","-"
"787","Taro Hirose","DET","L","3","30.983333333333","0","0","0","0","0","-"
"794","Ronnie Attard","PHI","D","2","28.2","0","0","0","0","0","0.00"
"800","Alex Turcotte","L.A","C","4","27.566666666667","0","0","0","0","0","-"
"809","Adam Beckman","MIN","L","9","88.1","0","0","0","0","0","-"
"816","Alex Vlasic","CHI","D","6","101.73333333333","0","0","0","0","0","0.00"
"818","Lassi Thomson","OTT","D","2","21.6","0","0","0","0","0","-"
"820","Connor McMichael","WSH","C","6","52.566666666667","0","0","0","0","0","0.00"
"824","Sam Poulin","PIT","R","3","25.583333333333","0","0","0","0","0","-"
"829","Tobias Bjornfot","L.A","D","10","129.05","0","0","0","0","0","0.00"
"832","Jackson LaCombe","ANA","D","2","33.483333333333","0","0","0","0","0","0.00"
"834","Vladislav Kolyachonok","ARI","D","2","23.833333333333","0","0","0","0","0","-"
"841","Maxence Guenette","OTT","D","1","8.7833333333333","0","0","0","0","0","-"
"850","Tyce Thompson","N.J","R","2","17.3","0","0","0","0","0","-"
"868","Danil Gushchin","S.J","L","2","26.183333333333","0","0","0","0","0","0.00"
"876","Brock Faber","MIN","D","2","34.133333333333","0","0","0","0","0","0.00"
"880","Jamie Drysdale","ANA","D","8","125.8","0","0","0","0","0","0.00"
"882","Jean-Luc Foudy","COL","C","9","82.083333333333","0","0","0","0","0","0.00"
"884","Will Cuylle","NYR","L","4","27.616666666667","0","0","0","0","0","-"
"889","Tristen Robins","S.J","C","3","37.033333333333","0","0","0","0","0","-"
"891","Adam Raska","S.J","R","3","35.75","0","0","0","0","0","0.00"
"892","William Dufour","NYI","R","1","6.8","0","0","0","0","0","-"
"896","Callahan Burke","COL","C","2","17.016666666667","0","0","0","0","0","-"
"899","Samuel Knazko","CBJ","D","2","30.316666666667","0","0","0","0","0","0.00"
"900","Mikael Pyyhtia","CBJ","L","2","23.933333333333","0","0","0","0","0","0.00"
"901","Elliot Desnoyers","PHI","L","4","46.166666666667","0","0","0","0","0","0.00"
"904","Matthew Kessel","STL","D","2","29.1","0","0","0","0","0","-"
"905","Josh Dunne","CBJ","C","8","67.966666666667","0","0","0","0","0","-"
"907","Alex Steeves","TOR","C","3","23.4","0","0","0","0","0","-"
"908","Mike Hardman","CHI","L","8","80.016666666667","0","0","0","0","0","-"
"911","Jackson Cates","PHI","C","5","44.7","0","0","0","0","0","0.00"
"917","Matt Coronato","CGY","R","1","14.633333333333","0","0","0","0","0","0.00"
"922","Stanislav Svozil","CBJ","D","2","36.85","0","0","0","0","0","-"
"923","Oskar Olausson","COL","R","1","7.0333333333333","0","0","0","0","0","-"
"933","Marc McLaughlin","BOS","C","2","17.533333333333","0","0","0","0","0","-"
"934","Owen Beck","MTL","C","1","9.65","0","0","0","0","0","-"
"935","David Jiricek","CBJ","D","4","62.216666666667","0","0","0","0","0","0.00"
"936","Marco Kasper","DET","C","1","14.816666666667","0","0","0","0","0","-"
"946","Anton Levtchi","FLA","L","2","17.666666666667","0","0","0","0","0","-"
